qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A7ED59|A7ED59_SCLS1	HOG:D0429434	1.0	0.9994071029850415	0.9994071029850415	212	301
tr|A7ED60|A7ED60_SCLS1	HOG:D0426689	0.1125	0.05141779373664223	0.05141779373664223	81	567
tr|A7ED61|A7ED61_SCLS1	HOG:D0426215	1.0	0.99974860525184	0.99974860525184	110	109
tr|A7ED62|A7ED62_SCLS1	HOG:D0418988	0.9991673605328892	0.9946819062286675	0.9946819062286675	1202	1201
tr|A7ED63|A7ED63_SCLS1	HOG:D0905922.9g.22b	1.0	0.9964369228889083	0.9964369228889083	507	487
tr|A7ED64|A7ED64_SCLS1	HOG:D0679890.2c	1.0	0.9997893782723247	0.9997893782723247	119	116
tr|A7ED65|A7ED65_SCLS1	HOG:D0906614.4f.12e.21b	1.0	0.9999309733842672	0.9999309733842672	591	591
tr|A7ED66|A7ED66_SCLS1	HOG:D0683222.4d.4a.13b	1.0	0.9993781250708411	0.9993781250708411	212	220
tr|A7ED67|A7ED67_SCLS1	HOG:D0703027.3a	1.0	0.9999420403583618	0.9999420403583618	194	207
tr|A7ED68|A7ED68_SCLS1	HOG:D0701897.2u.33b.70a	0.8501742160278746	0.18383169094309998	0.03353204854804582	288	799
tr|A7ED69|A7ED69_SCLS1	na	na	na	na	98	na
tr|A7ED70|A7ED70_SCLS1	HOG:D0679329.10iwz.3488b.2687b	0.10843373493975904	0.05038911915496565	0.05038911915496565	84	773
tr|A7ED71|A7ED71_SCLS1	na	na	na	na	97	na
tr|A7ED72|A7ED72_SCLS1	HOG:D0393512.1b	1.0	0.9999735848718122	0.9999735848718122	855	854
tr|A7ED73|A7ED73_SCLS1	na	na	na	na	141	na
tr|A7ED74|A7ED74_SCLS1	na	na	na	na	163	na
tr|A7ED75|A7ED75_SCLS1	HOG:D0433040.1a	0.21428571428571427	0.10801148526345093	0.10801148526345093	43	673
tr|A7ED76|A7ED76_SCLS1	na	na	na	na	88	na
tr|A7ED77|A7ED77_SCLS1	HOG:D0682494.9au	0.15	0.10479595069295446	0.10479595069295446	101	643
tr|A7ED78|A7ED78_SCLS1	HOG:D0426533.2b	0.9279538904899135	0.997232316752422	0.997232316752422	1042	718
tr|A7ED79|A7ED79_SCLS1	HOG:D0682231	1.0	0.9998478415103867	0.9998478415103867	181	162
tr|A7ED80|A7ED80_SCLS1	HOG:D0679555.10a	1.0	0.9993371908658708	0.9993371908658708	199	205
tr|A7ED81|A7ED81_SCLS1	na	na	na	na	114	na
tr|A7ED82|A7ED82_SCLS1	HOG:D0680368	0.7368421052631579	0.08269632773788853	0.08269632773788853	134	317
tr|A7ED83|A7ED83_SCLS1	na	na	na	na	216	na
tr|A7ED84|A7ED84_SCLS1	HOG:D0430363	1.0	0.9983912323599401	0.9983912323599401	388	391
tr|A7ED85|A7ED85_SCLS1	HOG:D0429685	0.9977099236641221	0.991304549592644	0.991304549592644	1311	1131
tr|A7ED86|A7ED86_SCLS1	HOG:D0680264.7e	0.7283464566929134	0.06772372612402881	0.012733485957662086	255	344
tr|A7ED87|A7ED87_SCLS1	HOG:D0679329.10bif.2720d	1.0	0.9987072313469235	0.9987072313469235	575	573
tr|A7ED88|A7ED88_SCLS1	HOG:D0426736	1.0	0.9985815633570804	0.9985815633570804	444	464
tr|A7ED89|A7ED89_SCLS1	HOG:D0685901.4a	1.0	0.998597649247972	0.998597649247972	459	433
tr|A7ED90|A7ED90_SCLS1	HOG:D0417142	0.788235294117647	0.15985176702848683	0.15985176702848683	426	991
tr|A7ED91|A7ED91_SCLS1	HOG:D0416085	1.0	0.9988678925491866	0.9988678925491866	1199	1057
tr|A7ED92|A7ED92_SCLS1	HOG:D0429344	1.0	0.9985125644505826	0.9985125644505826	523	512
tr|A7ED93|A7ED93_SCLS1	HOG:D0426917	0.6617647058823529	0.10138640037706699	0.10138640037706699	69	2109
tr|A7ED94|A7ED94_SCLS1	HOG:D0681155.1a	0.9920724801812004	0.6944079274079163	0.6944079274079163	884	2530
tr|A7ED95|A7ED95_SCLS1	HOG:D0681155.1a	0.9884696016771488	0.6567701820931396	0.6567701820931396	955	2530
tr|A7ED96|A7ED96_SCLS1	HOG:D0694756.2d.12c.33a.29b	1.0	0.9999837002926409	0.9999837002926409	345	344
tr|A7ED97|A7ED97_SCLS1	na	na	na	na	81	na
tr|A7ED98|A7ED98_SCLS1	HOG:D0671118.5b	0.1323529411764706	0.06003485063753589	0.06003485063753589	69	1677
tr|A7ED99|A7ED99_SCLS1	HOG:D0415384	1.0	0.9994196764754204	0.9994196764754204	368	364
tr|A7EDA0|A7EDA0_SCLS1	HOG:D0679410.10g.343a.392a	1.0	0.9991249464107063	0.9991249464107063	354	366
tr|A7EDA1|A7EDA1_SCLS1	na	na	na	na	236	na
tr|A7EDA2|A7EDA2_SCLS1	na	na	na	na	544	na
tr|A7EDA3|A7EDA3_SCLS1	HOG:D0430780	0.5905292479108635	0.11550245486897183	0.0398024007565937	360	442
tr|A7EDA4|A7EDA4_SCLS1	HOG:D0679486.10be.360p.416a	1.0	0.9995798646449506	0.9995798646449506	195	216
tr|A7EDA5|A7EDA5_SCLS1	HOG:D0680754.3a	0.45901639344262296	0.06594272251074643	0.06594272251074643	62	1487
tr|A7EDA6|A7EDA6_SCLS1	HOG:D0417493	0.8485804416403786	0.35901977636565147	0.35901977636565147	318	576
tr|A7EDA7|A7EDA7_SCLS1	HOG:D0688884	1.0	0.999163638274074	0.999163638274074	370	384
tr|A7EDA8|A7EDA8_SCLS1	HOG:D0427086	0.9152892561983471	0.9976769844650628	0.9976769844650628	485	562
tr|A7EDA9|A7EDA9_SCLS1	na	na	na	na	144	na
tr|A7EDB0|A7EDB0_SCLS1	HOG:D0688830.1b	0.25	0.12677821102272424	0.12677821102272424	37	450
tr|A7EDB1|A7EDB1_SCLS1	HOG:D0417241.1b	1.0	0.9999846668994582	0.9999846668994582	350	290
tr|A7EDB2|A7EDB2_SCLS1	na	na	na	na	91	na
tr|A7EDB3|A7EDB3_SCLS1	na	na	na	na	71	na
tr|A7EDB4|A7EDB4_SCLS1	HOG:D0429428.1b	0.3584905660377358	0.08019621748148827	0.06276873795373007	54	540
tr|A7EDB5|A7EDB5_SCLS1	HOG:D0680854.6a	1.0	0.9990443203502227	0.9990443203502227	420	417
tr|A7EDB6|A7EDB6_SCLS1	HOG:D0686593.3d	1.0	0.9984501160504281	0.9984501160504281	525	523
tr|A7EDB7|A7EDB7_SCLS1	HOG:D0431987.1a	1.0	0.9992684657108768	0.9992684657108768	367	330
tr|A7EDB8|A7EDB8_SCLS1	HOG:D0680865.17a	1.0	0.9975224716825031	0.9975224716825031	475	460
tr|A7EDB9|A7EDB9_SCLS1	HOG:D0434690	1.0	0.9998570027163157	0.9998570027163157	111	76
tr|A7EDC0|A7EDC0_SCLS1	HOG:D0431131.2b	1.0	0.9988543019079937	0.9988480987159739	346	427
tr|A7EDC1|A7EDC1_SCLS1	HOG:D0671109.5ad.32b.13b	1.0	0.9991807758961391	0.9991807758961391	256	253
tr|A7EDC2|A7EDC2_SCLS1	HOG:D0429560	1.0	0.9981916607819082	0.9981916607819082	450	526
tr|A7EDC3|A7EDC3_SCLS1	HOG:D0671164.5a	1.0	0.9986252034170541	0.9986252034170541	270	304
tr|A7EDC4|A7EDC4_SCLS1	HOG:D0680214.9d.43b	1.0	0.9986899608575337	0.9986899608575337	393	377
tr|A7EDC5|A7EDC5_SCLS1	HOG:D0671290.5g.22c	1.0	0.9996758226013371	0.9996758226013371	386	381
tr|A7EDC6|A7EDC6_SCLS1	HOG:D0682900.5b.19a	1.0	0.9991247123438823	0.9991247123438823	280	275
tr|A7EDC7|A7EDC7_SCLS1	HOG:D0429239.2b.3b.2b	1.0	0.9999083774418178	0.9999083774418178	471	485
tr|A7EDC8|A7EDC8_SCLS1	HOG:D0679405.9w	1.0	0.9987686467574144	0.9987686467574144	474	454
tr|A7EDC9|A7EDC9_SCLS1	HOG:D0679547.6j.29b.22a.35a.19b	1.0	0.9999072367316812	0.9999072367316812	693	688
tr|A7EDD0|A7EDD0_SCLS1	HOG:D0427925	1.0	0.9998562539342222	0.9998562539342222	127	125
tr|A7EDD1|A7EDD1_SCLS1	na	na	na	na	222	na
tr|A7EDD2|A7EDD2_SCLS1	na	na	na	na	594	na
tr|A7EDD3|A7EDD3_SCLS1	na	na	na	na	110	na
tr|A7EDD4|A7EDD4_SCLS1	HOG:D0417738.2b	1.0	0.999839143547789	0.999839143547789	1137	1136
tr|A7EDD5|A7EDD5_SCLS1	HOG:D0419018.3b	0.19444444444444445	0.06451248232818857	0.06451248232818857	37	192
tr|A7EDD6|A7EDD6_SCLS1	HOG:D0416935.4e	0.8591549295774648	0.9998818294655137	0.9998818294655137	356	337
tr|A7EDD7|A7EDD7_SCLS1	HOG:D0906590.1a.2a	1.0	0.9978378743092673	0.9978378743092673	798	780
tr|A7EDD8|A7EDD8_SCLS1	HOG:D0415890.1d	1.0	0.9999756932217538	0.9999756932217538	430	429
tr|A7EDD9|A7EDD9_SCLS1	HOG:D0900787.1ap.4b.4a	0.19230769230769232	0.10546308156449809	0.10546308156449809	53	462
tr|A7EDE0|A7EDE0_SCLS1	HOG:D0427962.1a.1b	0.6956521739130435	0.49472634925824965	0.3419189621073534	208	527
tr|A7EDE1|A7EDE1_SCLS1	na	na	na	na	331	na
tr|A7EDE2|A7EDE2_SCLS1	na	na	na	na	201	na
tr|A7EDE3|A7EDE3_SCLS1	HOG:D0416965	1.0	0.999398754641861	0.999398754641861	313	368
tr|A7EDE4|A7EDE4_SCLS1	HOG:D0393956.2c	0.8481012658227848	0.35130911611659293	0.3424319132083887	80	194
tr|A7EDE5|A7EDE5_SCLS1	HOG:D0431310	0.9821428571428571	0.4845300568432543	0.4845300568432543	169	1305
tr|A7EDE6|A7EDE6_SCLS1	HOG:D0357425	0.19402985074626866	0.06440753005348515	0.01693980862309623	68	687
tr|A7EDE7|A7EDE7_SCLS1	na	na	na	na	259	na
tr|A7EDE8|A7EDE8_SCLS1	HOG:D0680521.3a	0.4225352112676056	0.05486791600049307	0.05486791600049307	72	1122
tr|A7EDE9|A7EDE9_SCLS1	HOG:D0679329.10bik	1.0	0.9993239608144262	0.9993239608144262	502	481
tr|A7EDF0|A7EDF0_SCLS1	HOG:D0393548	1.0	0.9996918603924497	0.9996918603924497	908	890
tr|A7EDF1|A7EDF1_SCLS1	HOG:D0416934	1.0	0.9977604614336918	0.9977604614336918	670	725
tr|A7EDF2|A7EDF2_SCLS1	HOG:D0680165.5a.12b	0.991304347826087	0.9998464091069941	0.9998464091069941	806	995
sp|A7EDF3|IRS4_SCLS1	na	na	na	na	924	na
tr|A7EDF4|A7EDF4_SCLS1	HOG:D0426291	1.0	0.9977066617577883	0.9977066617577883	483	492
tr|A7EDF5|A7EDF5_SCLS1	na	na	na	na	157	na
tr|A7EDF6|A7EDF6_SCLS1	HOG:D0416671.1b	1.0	0.9999811823390694	0.9999811823390694	258	257
tr|A7EDF7|A7EDF7_SCLS1	HOG:D0679329.10iwz.3488b.2687b	1.0	0.9967712055977564	0.9967712055977564	781	773
tr|A7EDF8|A7EDF8_SCLS1	HOG:D0680296.4a.2a	1.0	0.9993343647372745	0.9993343647372745	348	342
tr|A7EDF9|A7EDF9_SCLS1	HOG:D0416943	1.0	0.9990371069367643	0.9990371069367643	473	600
tr|A7EDG0|A7EDG0_SCLS1	HOG:D0679329.10hc.2482a	0.9686609686609686	0.998479742924104	0.998479742924104	352	427
tr|A7EDG1|A7EDG1_SCLS1	HOG:D0902541.1d.4g.10b	1.0	0.9998479877910985	0.9998479877910985	132	131
tr|A7EDG2|A7EDG2_SCLS1	na	na	na	na	62	na
tr|A7EDG3|A7EDG3_SCLS1	na	na	na	na	263	na
tr|A7EDG4|A7EDG4_SCLS1	HOG:D0429997	1.0	0.9984505379288009	0.9984505379288009	231	261
tr|A7EDG5|A7EDG5_SCLS1	HOG:D0679407.6a.17b	1.0	0.9991668739488605	0.9991668739488605	235	229
tr|A7EDG6|A7EDG6_SCLS1	HOG:D0671304.3a.2a.5b	1.0	0.9994222881183238	0.9994222881183238	537	484
tr|A7EDG7|A7EDG7_SCLS1	HOG:D0682494.9q.158r.272a.236b	0.23255813953488372	0.10519658954691113	0.10519658954691113	44	533
tr|A7EDG8|A7EDG8_SCLS1	HOG:D0419313.3e	1.0	0.999927768305456	0.999927768305456	456	529
sp|A7EDG9|ARGJ2_SCLS1	HOG:D0900138.2a	0.9222903885480572	0.16407611309235237	0.16407611309235237	490	459
tr|A7EDH0|A7EDH0_SCLS1	HOG:D0357690.5b	0.1267605633802817	0.06054179013811373	0.06054179013811373	72	963
tr|A7EDH1|A7EDH1_SCLS1	HOG:D0679365.9c.32c.37c.38b.33b	1.0	0.9998775448137202	0.9998775448137202	536	534
tr|A7EDH2|A7EDH2_SCLS1	HOG:D0679530.9d.26e	0.73224043715847	0.9983691342796646	0.9983691342796646	367	368
tr|A7EDH3|A7EDH3_SCLS1	HOG:D0418146.2a	1.0	0.9999843172259855	0.9999843172259855	111	96
tr|A7EDH4|A7EDH4_SCLS1	HOG:D0428589	1.0	0.9958321678913923	0.9958321678913923	766	807
tr|A7EDH5|A7EDH5_SCLS1	HOG:D0680230.7b	1.0	0.9961733755921606	0.9961733755921606	1071	1070
tr|A7EDH6|A7EDH6_SCLS1	HOG:D0434368	1.0	0.9978181288603154	0.9978181288603154	428	407
tr|A7EDH7|A7EDH7_SCLS1	na	na	na	na	487	na
tr|A7EDH8|A7EDH8_SCLS1	HOG:D0413594	0.125	0.05074335621007656	0.05074335621007656	65	488
tr|A7EDH9|A7EDH9_SCLS1	HOG:D0434032.3b	0.9964285714285714	0.9994647650240249	0.9994647650240249	281	260
tr|A7EDI0|A7EDI0_SCLS1	HOG:D0426214.1b.1b	0.9325842696629213	0.6065047469519149	0.5925087142428491	90	308
tr|A7EDI1|A7EDI1_SCLS1	na	na	na	na	461	na
tr|A7EDI2|A7EDI2_SCLS1	na	na	na	na	693	na
tr|A7EDI3|A7EDI3_SCLS1	HOG:D0686989	0.998046875	0.9977119327020743	0.9977119327020743	513	497
tr|A7EDI4|A7EDI4_SCLS1	HOG:D0429308	0.3709677419354839	0.06916947941602547	0.06916947941602547	63	504
tr|A7EDI5|A7EDI5_SCLS1	HOG:D0429322.1a	0.9994848016486347	0.5022582858258233	0.4971544853608279	1942	2913
tr|A7EDI6|A7EDI6_SCLS1	HOG:D0429322.1a	1.0	0.44779619064994425	0.44641272416011124	793	2913
tr|A7EDI7|A7EDI7_SCLS1	HOG:D0415564	1.0	0.9984052510379172	0.9984052510379172	1391	1333
tr|A7EDI8|A7EDI8_SCLS1	HOG:D0428656.1a	0.975975975975976	0.9981796519580803	0.9981796519580803	334	287
tr|A7EDI9|A7EDI9_SCLS1	na	na	na	na	483	na
tr|A7EDJ0|A7EDJ0_SCLS1	HOG:D0673548.2o	0.8077689243027888	0.06374794749423163	0.04760709455717278	1005	1503
tr|A7EDJ1|A7EDJ1_SCLS1	na	na	na	na	157	na
tr|A7EDJ2|A7EDJ2_SCLS1	na	na	na	na	167	na
tr|A7EDJ3|A7EDJ3_SCLS1	HOG:D0431237.4c.4b	1.0	0.9983171688686286	0.9983171688686286	2446	2419
tr|A7EDJ4|A7EDJ4_SCLS1	na	na	na	na	68	na
tr|A7EDJ5|A7EDJ5_SCLS1	HOG:D0680867.5a.5a.6a	1.0	0.9999219696906715	0.9999219696906715	562	532
tr|A7EDJ6|A7EDJ6_SCLS1	HOG:D0426695.2d	1.0	0.999312423822644	0.999312423822644	649	655
tr|A7EDJ7|A7EDJ7_SCLS1	HOG:D0910335	1.0	0.9987418900790729	0.9987418900790729	588	576
tr|A7EDJ8|A7EDJ8_SCLS1	HOG:D0679876.5b	0.6403508771929824	0.060672897297970374	0.060672897297970374	115	833
tr|A7EDJ9|A7EDJ9_SCLS1	HOG:D0679448.10ey.191a.208a	0.15942028985507245	0.09369334665119222	0.09369334665119222	70	518
tr|A7EDK0|A7EDK0_SCLS1	HOG:D0424542.2c	0.8	0.41108911815174437	0.41108911815174437	96	139
tr|A7EDK1|A7EDK1_SCLS1	HOG:D0416062	0.8134715025906736	0.3083877554429056	0.3083877554429056	194	704
tr|A7EDK2|A7EDK2_SCLS1	HOG:D0672962.2b	1.0	0.9995100274076215	0.9995100274076215	492	484
tr|A7EDK3|A7EDK3_SCLS1	HOG:D0428654.4a	1.0	0.9999117893955272	0.9999117893955272	139	118
tr|A7EDK4|A7EDK4_SCLS1	HOG:D0354301	0.42424242424242425	0.13273893395351596	0.024023124313781206	100	817
tr|A7EDK5|A7EDK5_SCLS1	na	na	na	na	398	na
tr|A7EDK6|A7EDK6_SCLS1	na	na	na	na	170	na
tr|A7EDK7|A7EDK7_SCLS1	HOG:D0415773.1j	1.0	0.9999990700198748	0.9999990700198748	203	202
tr|A7EDK8|A7EDK8_SCLS1	HOG:D0393562.3i	1.0	0.9999996944829698	0.9999996944829698	189	188
tr|A7EDK9|A7EDK9_SCLS1	HOG:D0426273	1.0	0.9973564997369733	0.9973564997369733	824	769
tr|A7EDL0|A7EDL0_SCLS1	na	na	na	na	157	na
tr|A7EDL1|A7EDL1_SCLS1	na	na	na	na	1148	na
tr|A7EDL2|A7EDL2_SCLS1	HOG:D0431874.1a	1.0	0.9998427331402597	0.9998427331402597	242	240
tr|A7EDL3|A7EDL3_SCLS1	HOG:D0680260.10da	1.0	0.9996707465135403	0.9996707465135403	554	552
tr|A7EDL4|A7EDL4_SCLS1	HOG:D0684619.3n.9e.10a	1.0	0.9999838858131307	0.9999838858131307	486	484
tr|A7EDL5|A7EDL5_SCLS1	na	na	na	na	157	na
tr|A7EDL6|A7EDL6_SCLS1	HOG:D0434431.1b	0.27941176470588236	0.0727285489064679	0.01479691857749581	69	1752
tr|A7EDL7|A7EDL7_SCLS1	HOG:D0416427	0.5945945945945946	0.055797260867744065	0.007315033683418929	149	807
tr|A7EDL8|A7EDL8_SCLS1	na	na	na	na	86	na
tr|A7EDL9|A7EDL9_SCLS1	HOG:D0427096.3b	1.0	0.9997679851766301	0.9997679851766301	340	340
tr|A7EDM0|A7EDM0_SCLS1	na	na	na	na	49	na
tr|A7EDM1|A7EDM1_SCLS1	HOG:D0427649.1b	0.18604651162790697	0.07880767037716294	0.07880767037716294	44	1013
tr|A7EDM2|A7EDM2_SCLS1	HOG:D0420942	1.0	0.9999140357698142	0.9999140357698142	287	308
tr|A7EDM3|A7EDM3_SCLS1	na	na	na	na	138	na
tr|A7EDM4|A7EDM4_SCLS1	HOG:D0679355.8s.119p	0.23529411764705882	0.10298672479811234	0.10298672479811234	35	513
tr|A7EDM5|A7EDM5_SCLS1	HOG:D0416954	0.13846153846153847	0.062352716501649544	0.049451638650843927	66	2071
tr|A7EDM6|A7EDM6_SCLS1	HOG:D0419349	1.0	0.9997362903402861	0.9997362903402861	186	165
tr|A7EDM7|A7EDM7_SCLS1	HOG:D0685752.5a	1.0	0.9997182616743006	0.9997182616743006	207	276
tr|A7EDM8|A7EDM8_SCLS1	HOG:D0682417.3c.5a	1.0	0.9996646329950074	0.9996646329950074	209	207
tr|A7EDM9|A7EDM9_SCLS1	HOG:D0417492	0.25	0.11074037263847486	0.11074037263847486	33	180
tr|A7EDN0|A7EDN0_SCLS1	HOG:D0427265	1.0	0.9998635888775829	0.9998635888775829	321	320
tr|A7EDN1|A7EDN1_SCLS1	HOG:D0422298	1.0	0.9998731301799784	0.9998731301799784	257	253
tr|A7EDN2|A7EDN2_SCLS1	HOG:D0430221.1a.2a	0.9903448275862069	0.9999259566478778	0.9999259566478778	726	600
tr|A7EDN3|A7EDN3_SCLS1	HOG:D0421272.1c	0.8664383561643836	0.11348851340164949	0.0018794439746835437	585	475
tr|A7EDN4|A7EDN4_SCLS1	HOG:D0905877	1.0	0.9995450085122893	0.9995450085122893	286	296
tr|A7EDN5|A7EDN5_SCLS1	HOG:D0419732.2a	0.21951219512195122	0.0832589577986715	0.0832589577986715	42	202
tr|A7EDN6|A7EDN6_SCLS1	HOG:D0416962.4a	0.9267605633802817	0.47929871219446096	0.01086231709545455	356	660
tr|A7EDN7|A7EDN7_SCLS1	HOG:D0430211.3b	1.0	0.9998279182064422	0.9998279182064422	485	487
tr|A7EDN8|A7EDN8_SCLS1	HOG:D0394033	1.0	0.9998309636124401	0.9998309636124401	324	445
tr|A7EDN9|A7EDN9_SCLS1	HOG:D0417497.3a	0.9964830011723329	0.9995811464470871	0.9995811464470871	854	742
tr|A7EDP0|A7EDP0_SCLS1	na	na	na	na	68	na
tr|A7EDP1|A7EDP1_SCLS1	HOG:D0426688	1.0	0.9986795226664191	0.9986795226664191	346	414
tr|A7EDP2|A7EDP2_SCLS1	HOG:D0426906	0.21052631578947367	0.09027929946422272	0.09027929946422272	39	353
tr|A7EDP3|A7EDP3_SCLS1	HOG:D0432302.1c	0.20588235294117646	0.06895924657804917	0.06895924657804917	35	229
tr|A7EDP4|A7EDP4_SCLS1	HOG:D0683012.5a	0.2903225806451613	0.1532763974811885	0.1532763974811885	32	234
tr|A7EDP5|A7EDP5_SCLS1	HOG:D0390894	0.5994397759103641	0.056424771820438084	0.005961759719006541	358	551
tr|A7EDP6|A7EDP6_SCLS1	na	na	na	na	202	na
tr|A7EDP7|A7EDP7_SCLS1	na	na	na	na	333	na
tr|A7EDP8|A7EDP8_SCLS1	HOG:D0905948.1a.6c.13a	0.6425339366515838	0.09254791241754282	0.05311780497056871	222	415
tr|A7EDP9|A7EDP9_SCLS1	na	na	na	na	351	na
tr|A7EDQ0|A7EDQ0_SCLS1	HOG:D0422334.3a	1.0	0.9999716007440889	0.9999716007440889	549	548
tr|A7EDQ1|A7EDQ1_SCLS1	HOG:D0393562.3j	0.9888888888888889	0.552747468415083	0.09523652608699462	91	546
tr|A7EDQ2|A7EDQ2_SCLS1	HOG:D0417164	1.0	0.999870700860043	0.999870700860043	271	231
tr|A7EDQ3|A7EDQ3_SCLS1	na	na	na	na	85	na
tr|A7EDQ4|A7EDQ4_SCLS1	HOG:D0671878.1b	0.0990990990990991	0.05435698659187717	0.046017426040654015	112	588
tr|A7EDQ5|A7EDQ5_SCLS1	HOG:D0415517	0.9203539823008849	0.9978255318763481	0.9978255318763481	1018	1268
tr|A7EDQ6|A7EDQ6_SCLS1	HOG:D0417565	0.475	0.05170487869530847	0.05170487869530847	81	439
tr|A7EDQ7|A7EDQ7_SCLS1	na	na	na	na	895	na
tr|A7EDQ8|A7EDQ8_SCLS1	HOG:D0393661.1b	0.42857142857142855	0.2548785108296754	0.2548785108296754	57	719
tr|A7EDQ9|A7EDQ9_SCLS1	na	na	na	na	111	na
tr|A7EDR0|A7EDR0_SCLS1	HOG:D0686204.2b	0.4792626728110599	0.12692975676154147	0.010684910555373753	218	160
tr|A7EDR1|A7EDR1_SCLS1	na	na	na	na	89	na
tr|A7EDR2|A7EDR2_SCLS1	HOG:D0417054.3a	0.18604651162790697	0.07859068122214394	0.054032579709662125	44	491
tr|A7EDR3|A7EDR3_SCLS1	HOG:D0426276	1.0	0.9976207866828029	0.9976207866828029	750	741
tr|A7EDR4|A7EDR4_SCLS1	HOG:D0686800.2b	1.0	0.9959062341715558	0.9959062341715558	672	643
tr|A7EDR5|A7EDR5_SCLS1	HOG:D0413102	0.9789621318373072	0.15445339767664507	0.15445339767664507	714	733
tr|A7EDR6|A7EDR6_SCLS1	na	na	na	na	158	na
tr|A7EDR7|A7EDR7_SCLS1	HOG:D0430242.5b	0.2857142857142857	0.13292329040412768	0.1033774993567527	36	324
tr|A7EDR8|A7EDR8_SCLS1	na	na	na	na	116	na
tr|A7EDR9|A7EDR9_SCLS1	na	na	na	na	386	na
tr|A7EDS0|A7EDS0_SCLS1	HOG:D0417974	1.0	0.9984107883946276	0.9984107883946276	530	419
tr|A7EDS1|A7EDS1_SCLS1	HOG:D0429359	1.0	0.9977365317922819	0.9977365317922819	492	483
tr|A7EDS2|A7EDS2_SCLS1	HOG:D0686976.3a.3e	0.20512820512820512	0.08804937217063134	0.08804937217063134	40	576
tr|A7EDS3|A7EDS3_SCLS1	na	na	na	na	989	na
tr|A7EDS4|A7EDS4_SCLS1	na	na	na	na	447	na
tr|A7EDS5|A7EDS5_SCLS1	HOG:D0910408.1d.5b	1.0	0.9999695968659517	0.9999695968659517	166	163
tr|A7EDS6|A7EDS6_SCLS1	HOG:D0431974	0.7475728155339806	0.05988482899110984	0.05988482899110984	104	162
tr|A7EDS7|A7EDS7_SCLS1	HOG:D0679557.4a.10f.14c.21a	1.0	0.9997071377585134	0.9997071377585134	379	379
tr|A7EDS8|A7EDS8_SCLS1	HOG:D0679919.2b	1.0	0.9989162264275292	0.9989162264275292	383	382
sp|A7EDS9|MZM1_SCLS1	HOG:D0428636	1.0	0.999535844364177	0.999535844364177	112	115
tr|A7EDT0|A7EDT0_SCLS1	na	na	na	na	247	na
tr|A7EDT1|A7EDT1_SCLS1	HOG:D0671595.1a	1.0	0.9980222733223826	0.9980222733223826	447	444
tr|A7EDT2|A7EDT2_SCLS1	na	na	na	na	881	na
tr|A7EDT3|A7EDT3_SCLS1	HOG:D0671499	1.0	0.9996595472743477	0.9996595472743477	157	160
tr|A7EDT4|A7EDT4_SCLS1	HOG:D0433886.2a.3b	0.8961352657004831	0.9985482870583621	0.9985482870583621	415	423
tr|A7EDT5|A7EDT5_SCLS1	HOG:D0681399.4b.2a	0.967741935483871	0.9998429504804962	0.9998429504804962	249	236
tr|A7EDT6|A7EDT6_SCLS1	HOG:D0413472	0.22448979591836735	0.1363002733328863	0.1363002733328863	50	50
tr|A7EDT7|A7EDT7_SCLS1	HOG:D0905859.1b.4a	1.0	0.9965897329574891	0.9965897329574891	1074	1059
tr|A7EDT8|A7EDT8_SCLS1	HOG:D0679878.8l.58l	1.0	0.9992682478165634	0.9992682478165634	348	343
tr|A7EDT9|A7EDT9_SCLS1	HOG:D0681181.3e.8b	1.0	0.9994857819992855	0.9994857819992855	410	378
tr|A7EDU0|A7EDU0_SCLS1	HOG:D0427991.1b	1.0	0.9986647659013899	0.9986575003723205	299	285
tr|A7EDU1|A7EDU1_SCLS1	HOG:D0356303	0.5694444444444444	0.05900614202133419	0.05900614202133419	73	678
tr|A7EDU2|A7EDU2_SCLS1	HOG:D0679409.10af.254b	1.0	0.999424885591762	0.999424885591762	357	358
tr|A7EDU3|A7EDU3_SCLS1	na	na	na	na	115	na
tr|A7EDU4|A7EDU4_SCLS1	HOG:D0679817.7b.18a	1.0	0.9992623862657662	0.9992623862657662	364	350
tr|A7EDU5|A7EDU5_SCLS1	HOG:D0432853	0.27586206896551724	0.12441727403166325	0.12441727403166325	30	376
tr|A7EDU6|A7EDU6_SCLS1	HOG:D0426567.2b	1.0	0.9978794601594756	0.9978794601594756	843	842
tr|A7EDU7|A7EDU7_SCLS1	HOG:D0393562.3aj.1b	1.0	0.9999998757787792	0.9999998757787792	548	547
tr|A7EDU8|A7EDU8_SCLS1	na	na	na	na	315	na
tr|A7EDU9|A7EDU9_SCLS1	HOG:D0427036	1.0	0.9989138080385512	0.9989138080385512	166	165
tr|A7EDV0|A7EDV0_SCLS1	HOG:D0680276.5f.16c	1.0	0.9994078744948147	0.9994078744948147	408	408
tr|A7EDV1|A7EDV1_SCLS1	HOG:D0426566.1b.2a	0.9935064935064936	0.9999648464781209	0.9999648464781209	309	264
tr|A7EDV2|A7EDV2_SCLS1	HOG:D0417637.2a	0.9988738738738738	0.9997906812526435	0.9997906812526435	889	866
tr|A7EDV3|A7EDV3_SCLS1	HOG:D0679856.4b	1.0	0.9986425629904442	0.9986425629904442	412	411
